Type Ligne;Identifiant de l'élément;Structure;Type de l'élément;Statut de l'élément;Nom base français;Nom base anglais;Nom base espagnol;Nom attribut français;Nom attribut anglais;Nom attribut espagnol;Nom frontière français;Nom frontière anglais;Nom frontière espagnol;Code de la catégorie;Tags français;Tags anglais;Tags espagnol;Unité français;Unité anglais;Unité espagnol;Contributeur;Autres Contributeurs;Programme;Url du programme;Source;Localisation géographique;Sous-localisation géographique français;Sous-localisation géographique anglais;Sous-localisation géographique espagnol;Date de création;Date de modification;Période de validité;Incertitude;Réglementations;Transparence;Qualité;Qualité TeR;Qualité GR;Qualité TiR;Qualité C;Qualité P;Qualité M;Commentaire français;Commentaire anglais;Commentaire espagnol;Type poste;Nom poste français;Nom poste anglais;Nom poste espagnol;Total poste non décomposé;CO2f;CH4f;CH4b;N2O;Code gaz supplémentaire 1;Valeur gaz supplémentaire 1;Code gaz supplémentaire 2;Valeur gaz supplémentaire 2;Code gaz supplémentaire 3;Valeur gaz supplémentaire 3;Code gaz supplémentaire 4;Valeur gaz supplémentaire 4;Code gaz supplémentaire 5;Valeur gaz supplémentaire 5;Autres GES;CO2b
Elément;27158;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;14, Bayeux, Réseau Bois Vallée des Près (Bayeux 2);14, Bayeux, Réseau Bois Vallée des Près (Bayeux 2);;2018;2018;;Réseaux de chaleur / froid > Basse-Normandie;Réseau de chaleur,BAYEUX,Réseau Bois Vallée des Près (Bayeux 2);Steam coming from a network,BAYEUX,Réseau Bois Vallée des Près (Bayeux 2);;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Basse-Normandie, Bayeux;Basse-Normandie, Bayeux;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,068;;;;;;;;;;;;;;;;
Elément;27162;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;14, Caen, Caen Sud;14, Caen, Caen Sud;;2018;2018;;Réseaux de chaleur / froid > Basse-Normandie;Réseau de chaleur,CAEN,Caen Sud;Steam coming from a network,CAEN,Caen Sud;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Basse-Normandie, Caen;Basse-Normandie, Caen;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,167;;;;;;;;;;;;;;;;
Elément;27156;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;14, Caen, Quartier Nord;14, Caen, Quartier Nord;;2018;2018;;Réseaux de chaleur / froid > Basse-Normandie;Réseau de chaleur,CAEN,Quartier Nord;Steam coming from a network,Quartier Nord,CAEN;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Basse-Normandie, Caen;Basse-Normandie, Caen;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,231;;;;;;;;;;;;;;;;
Elément;27155;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;14, Falaise, ZAC de Falaise;14, Falaise, ZAC de Falaise;;2018;2018;;Réseaux de chaleur / froid > Basse-Normandie;Réseau de chaleur,Falaise,Zac de Falaise;Steam coming from a network,Zac de Falaise,Falaise;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Basse-Normandie, Falaise;Basse-Normandie, Falaise;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,02;;;;;;;;;;;;;;;;
Elément;27153;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;14, Hérouville-Saint-Clair, Hérouville St Clair;14, Hérouville-Saint-Clair, Hérouville St Clair;;2018;2018;;Réseaux de chaleur / froid > Basse-Normandie;Réseau de chaleur,HEROUVILLE-SAINT-CLAIR,Hérouville St Clair;Steam coming from a network,Hérouville St Clair,HEROUVILLE-SAINT-CLAIR;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Basse-Normandie, Hérouville-Saint-Clair;Basse-Normandie, Hérouville-Saint-Clair;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,015;;;;;;;;;;;;;;;;
Elément;27154;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;14, Lisieux, ZUP de Hauteville;14, Lisieux, ZUP de Hauteville;;2018;2018;;Réseaux de chaleur / froid > Basse-Normandie;Réseau de chaleur,Lisieux,Zup de Hauteville;Steam coming from a network,Zup de Hauteville,Lisieux;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Basse-Normandie, Lisieux;Basse-Normandie, Lisieux;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,046;;;;;;;;;;;;;;;;
Elément;27160;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;14, Vire, Réseau de Vire;14, Vire, Réseau de Vire;;2018;2018;;Réseaux de chaleur / froid > Basse-Normandie;Réseau de chaleur,Réseau de Vire,VIRE;Steam coming from a network,Réseau de Vire,VIRE;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Basse-Normandie, Vire;Basse-Normandie, Vire;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,027;;;;;;;;;;;;;;;;
Elément;27167;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;15, Arpajon-sur-Cere, Réseau de l’OP HLM Du Cantal;15, Arpajon-sur-Cere, Réseau de l’OP HLM Du Cantal;;2018;2018;;Réseaux de chaleur / froid > Auvergne;Réseau de chaleur,Réseau de l’OP HLM Du Cantal,ARPAJON-SUR-CERE;Steam coming from a network,Réseau de l’OP HLM Du Cantal,ARPAJON-SUR-CERE;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Auvergne, Arpajon-sur-Cere;Auvergne, Arpajon-sur-Cere;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
Elément;27163;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;15, Aurillac, Réseau de l’hôpital d’Aurillac;15, Aurillac, Réseau de l’hôpital d’Aurillac;;2018;2018;;Réseaux de chaleur / froid > Auvergne;Réseau de chaleur,Réseau de l’hôpital d’Aurillac,Aurillac;Steam coming from a network,Réseau de l’hôpital d’Aurillac,Aurillac;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Auvergne, Aurillac;Auvergne, Aurillac;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,002;;;;;;;;;;;;;;;;
Elément;27166;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;15, Riom-ès-Montagnes, Réseau de Riom-ès-Montagnes;15, Riom-ès-Montagnes, Réseau de Riom-ès-Montagnes;;2018;2018;;Réseaux de chaleur / froid > Auvergne;Réseau de chaleur,Réseau de Riom-Es-Montagnes,RIOM-ES-MONTAGNES;Steam coming from a network,Réseau de Riom-Es-Montagnes,RIOM-ES-MONTAGNES;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Auvergne, Riom-ès-Montagnes;Auvergne, Riom-ès-Montagnes;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,033;;;;;;;;;;;;;;;;
Elément;27165;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;15, Saint-Flour, Réseau de chaleur bois du Volzac;15, Saint-Flour, Réseau de chaleur bois du Volzac;;2018;2018;;Réseaux de chaleur / froid > Auvergne;Réseau de chaleur,Saint-Flour,Réseau de chaleur bois du Volzac;Steam coming from a network,Réseau de chaleur bois du Volzac,Saint-Flour;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Auvergne, Saint-Flour;Auvergne, Saint-Flour;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,007;;;;;;;;;;;;;;;;
Elément;27164;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;15, Saint-Georges, Réseau de chaleur bois du Crozatier;15, Saint-Georges, Réseau de chaleur bois du Crozatier;;2018;2018;;Réseaux de chaleur / froid > Auvergne;Réseau de chaleur,Saint-Georges,Réseau de chaleur bois du Crozatier;Steam coming from a network,Réseau de chaleur bois du Crozatier,Saint-Georges;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Auvergne, Saint-Georges;Auvergne, Saint-Georges;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,005;;;;;;;;;;;;;;;;
Elément;27169;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;16, Champagne-Mouton, Réseau de Champagne-Mouton;16, Champagne-Mouton, Réseau de Champagne-Mouton;;2018;2018;;Réseaux de chaleur / froid > Poitou-Charentes;Réseau de chaleur,Réseau de Champagne-Mouton,Champagne-Mouton;Steam coming from a network,Réseau de Champagne-Mouton,Champagne-Mouton;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Poitou-Charente, Champagne-Mouton;Poitou-Charente, Champagne-Mouton;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
Elément;27170;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;16, Montemboeuf, Réseau de Montemboeuf;16, Montemboeuf, Réseau de Montemboeuf;;2018;2018;;Réseaux de chaleur / froid > Poitou-Charentes;Réseau de chaleur,MONTEMBOEUF,Réseau de Montemboeuf;Steam coming from a network,Réseau de Montemboeuf,MONTEMBOEUF;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Poitou-Charente, Montemboeuf;Poitou-Charente, Montemboeuf;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
Elément;27168;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;16, Soyaux, Réseau Champ de manoeuvre;16, Soyaux, Réseau Champ de manoeuvre;;2018;2018;;Réseaux de chaleur / froid > Poitou-Charentes;Réseau de chaleur,Soyaux,Réseau Champ de manoeuvre;Steam coming from a network,Réseau Champ de manoeuvre,Soyaux;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Poitou-Charente, Soyaux;Poitou-Charente, Soyaux;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,325;;;;;;;;;;;;;;;;
Elément;27173;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;17, Aytre, Réseau de Aytre;17, Aytre, Réseau de Aytre;;2018;2018;;Réseaux de chaleur / froid > Poitou-Charentes;Réseau de chaleur,AYTRE,Réseau de Aytre;Steam coming from a network,Réseau de Aytre,AYTRE;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Poitou-Charente, Aytre;Poitou-Charente, Aytre;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,008;;;;;;;;;;;;;;;;
Elément;27176;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;17, Gémozac, Réseau de Gémozac;17, Gémozac, Réseau de Gémozac;;2018;2018;;Réseaux de chaleur / froid > Poitou-Charentes;Réseau de chaleur,GEMOZAC,Réseau de Gémozac;Steam coming from a network,Réseau de Gémozac,GEMOZAC;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Poitou-Charente, Gémozac;Poitou-Charente, Gémozac;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,019;;;;;;;;;;;;;;;;
Elément;27172;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;17, Jonzac, Réseau de Jonzac;17, Jonzac, Réseau de Jonzac;;2018;2018;;Réseaux de chaleur / froid > Poitou-Charentes;Réseau de chaleur,Jonzac,Réseau de Jonzac;Steam coming from a network,Réseau de Jonzac,Jonzac;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Poitou-Charente, Jonzac;Poitou-Charente, Jonzac;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,029;;;;;;;;;;;;;;;;
Elément;27174;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;17, La Rochelle, Pont Neuf Mireuil Energie;17, La Rochelle, Pont Neuf Mireuil Energie;;2018;2018;;Réseaux de chaleur / froid > Poitou-Charentes;Réseau de chaleur,LA ROCHELLE,Pont Neuf Mireuil Energie;Steam coming from a network,LA ROCHELLE,Pont Neuf Mireuil Energie;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Poitou-Charente, La Rochelle;Poitou-Charente, La Rochelle;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,019;;;;;;;;;;;;;;;;
Elément;27171;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;17, La Rochelle, Villeneuve les Salines;17, La Rochelle, Villeneuve les Salines;;2018;2018;;Réseaux de chaleur / froid > Poitou-Charentes;Réseau de chaleur,LA ROCHELLE,Villeneuve les Salines;Steam coming from a network,Villeneuve les Salines,LA ROCHELLE;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Poitou-Charente, La Rochelle;Poitou-Charente, La Rochelle;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,044;;;;;;;;;;;;;;;;
Elément;27175;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;17, Pons, Réseau de Pons;17, Pons, Réseau de Pons;;2018;2018;;Réseaux de chaleur / froid > Poitou-Charentes;Réseau de chaleur,PONS,Réseau de Pons;Steam coming from a network,Réseau de Pons,PONS;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Poitou-Charente, Pons;Poitou-Charente, Pons;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,072;;;;;;;;;;;;;;;;
Elément;27177;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;18, Asnières-les-Bourges, Chancellerie Gibjoncs-ZUP de Bourges;18, Asnières-les-Bourges, Chancellerie Gibjoncs-ZUP de Bourges;;2018;2018;;Réseaux de chaleur / froid > Centre;Réseau de chaleur,Asnières-les-Bourges,Chancellerie Gibjoncs-ZUP de Bourges;Steam coming from a network,Chancellerie Gibjoncs-ZUP de Bourges,Asnières-les-Bourges;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Centre, Asnières-les-Bourges;Centre, Asnières-les-Bourges;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,023;;;;;;;;;;;;;;;;
Elément;27178;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;18, Vierzon, Clos du Roi-Tunnel Château;18, Vierzon, Clos du Roi-Tunnel Château;;2018;2018;;Réseaux de chaleur / froid > Centre;Réseau de chaleur,Vierzon,Clos du Roi-Tunnel Château;Steam coming from a network,Clos du Roi-Tunnel Château,Vierzon;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Centre, Vierzon;Centre, Vierzon;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,19;;;;;;;;;;;;;;;;
Elément;27180;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;19, Egletons, Egletons Bois Energie;19, Egletons, Egletons Bois Energie;;2018;2018;;Réseaux de chaleur / froid > Limousin;Réseau de chaleur,EGLETONS,Egletons Bois Energie;Steam coming from a network,Egletons Bois Energie,EGLETONS;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Limousin, Egletons;Limousin, Egletons;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,02;;;;;;;;;;;;;;;;
Elément;27183;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;19, Eyrein, Borg Warner;19, Eyrein, Borg Warner;;2018;2018;;Réseaux de chaleur / froid > Limousin;Réseau de chaleur,BORG WARNER,EYREIN;Steam coming from a network,BORG WARNER,EYREIN;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Limousin, Eyrein;Limousin, Eyrein;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,284;;;;;;;;;;;;;;;;
Elément;27179;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;19, Saint-Pantaléon-de-Larche, Centre de valorisation énergétique Brive;19, Saint-Pantaléon-de-Larche, Centre de valorisation énergétique Brive;;2018;2018;;Réseaux de chaleur / froid > Limousin;Réseau de chaleur,Saint-Pantaleon-de-Larche,Centre de valorisation énergétique Brive;Steam coming from a network,Centre de valorisation énergétique Brive,Saint-Pantaleon-de-Larche;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Limousin, Saint-Pantaléon-de-Larche;Limousin, Saint-Pantaléon-de-Larche;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,004;;;;;;;;;;;;;;;;
Elément;27182;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;19, Servières-le-Château, Réseau de Servières-le-Château;19, Servières-le-Château, Réseau de Servières-le-Château;;2018;2018;;Réseaux de chaleur / froid > Limousin;Réseau de chaleur,Réseau de Servières-le-Château,SERVIERES-LE-CHATEAU;Steam coming from a network,Réseau de Servières-le-Château,SERVIERES-LE-CHATEAU;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Limousin, Servières-le-Château;Limousin, Servières-le-Château;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
Elément;27181;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;19, Sornac, Réseau de Sornac;19, Sornac, Réseau de Sornac;;2018;2018;;Réseaux de chaleur / froid > Limousin;Réseau de chaleur,Sornac,Réseau de Sornac;Steam coming from a network,Réseau de Sornac,Sornac;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Limousin, Sornac;Limousin, Sornac;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,042;;;;;;;;;;;;;;;;
Elément;27106;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;2, Barenton-Bugny, Réseau de Laon;2, Barenton-Bugny, Réseau de Laon;;2018;2018;;Réseaux de chaleur / froid > Picardie;Réseau de chaleur,Réseau de Laon,Barenton-Bugny;Steam coming from a network,Réseau de Laon,Barenton-Bugny;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Picardie, Barenton-Bugny;Picardie, Barenton-Bugny;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,013;;;;;;;;;;;;;;;;
Elément;27108;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;2, Château-Thierry, Réseau de Château-Thierry;2, Château-Thierry, Réseau de Château-Thierry;;2018;2018;;Réseaux de chaleur / froid > Picardie;Réseau de chaleur,Réseau de Château-Thierry,CHATEAU-THIERRY;Steam coming from a network,Réseau de Château-Thierry,CHATEAU-THIERRY;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Picardie, Château-Thierry;Picardie, Château-Thierry;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,026;;;;;;;;;;;;;;;;
Elément;27104;élément non décomposé;Facteur d'émission;Archivé;Réseau de chaleur;Steam coming from a network;;2, Saint-Quentin, ZUP du Quartier Europe;2, Saint-Quentin, ZUP du Quartier Europe;;2018;2018;;Réseaux de chaleur / froid > Picardie;Réseau de chaleur,Saint-Quentin,Zup du Quartier Europe;Steam coming from a network,Zup du Quartier Europe,Saint-Quentin;;kgCO2e/kWh;kgCO2e/kWh;;ADEME;;DPE - arrêté 11 avril 2018;http://reseaux-chaleur.cerema.fr/contenus-co2-des-reseaux-de-chaleur-et-de-froid-arrete-du-11-avril-;;France continentale;Picardie, Saint-Quentin;Picardie, Saint-Quentin;;43719;44648;2020;30;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,079;;;;;;;;;;;;;;;;
